ms_name	cpu_mean	cpu_variance	memory_mean	memory_variance
ms-33800	0.23271902255263	0.00136593788774236	0.784052440098354	3.7168117583846e-07
ms-33830	0.0890408333326923	2.32308402861527e-06	0.419770956039429	5.65820812425955e-07
ms-33832	0.0764099999978207	0	0.562549273173014	0
ms-33898	0.107579999998212	8.828879999983e-05	0.595775816175673	2.06842032190408e-05
ms-33906	0.0348749999996341	3.33234126937284e-06	0.451031253451393	4.94005143167081e-10
ms-33922	0.0613499999977648	6.50250002279881e-06	0.510036389033	3.34112984199736e-12
ms-33942	0.0421078622478687	2.615799045668e-05	0.456230499126293	4.96269982207524e-05
ms-33996	0.111759111111252	4.22187713089698e-05	0.585889116923014	4.78796017786315e-08
ms-34008	0.138699166668773	5.43301909981128e-05	0.606984535853068	1.0471675674738e-08
ms-34079	0.039680555555545	1.91404320988639e-05	0.441844304402669	3.57558915479982e-08
ms-34117	0.152833333333385	0.000528327546353103	0.658390627966987	7.60756172285497e-07
ms-34131	0.0587897727273891	1.69381030647486e-05	0.0115759050003206	1.21664757059419e-07
ms-34157	0.192875370371673	3.41058018176419e-05	0.454337914784749	1.71153475194941e-06
ms-34166	0.0414349621212058	1.53676796626754e-05	0.673850865075083	9.74548810023543e-06
ms-34232	0.0835599999986589	3.5273599985981e-05	0.578722688886855	1.06238255205957e-06
ms-34236	0.146385000001173	0.000520524224869961	0.61798612276713	2.4186606992771e-06
ms-34278	0.0916835839599331	0.000136546703079886	0.578400233435252	4.57545566106389e-05
ms-34325	0.122558571436442	0.000185244097746869	0.702736014411563	5.47008420748453e-05
ms-34403	0.154485000000335	0	0.682091315587362	0
ms-34433	0.183085937500874	0.00190063663029505	0.612236181894938	0.00177062252849838
ms-34459	0.191218020833912	0.000397835049396043	0.573270738124847	1.34718671532932e-05
ms-34482	0.34941374999999	0.000584533842189203	0.814582745234172	3.81408118465113e-05
ms-34493	0.0759869791664338	4.86753404003397e-05	0.71549591422081	1.23976079565345e-06
ms-345	0.0498553846153848	3.49856094674136e-05	0.41383190644093	3.15238033544191e-06
ms-34516	0.0456716269848772	1.47208148563e-06	0.490928729375203	4.33952266121196e-07
ms-34519	0.174141666671882	4.8364999914455e-05	0.616519419352213	4.79830517886312e-06
ms-34524	0.0678499999945052	0	0.684386889139811	0
ms-34544	0.0352033333329212	0	0.644041697184245	0
ms-34633	0.0311997619047505	4.25356887753102e-06	0.604772637287776	2.08857987694803e-09
ms-34735	0.108428888890659	4.54050251535686e-05	0.588723560174306	1.59272260822106e-05
ms-3478	0.0659877777775465	1.37719913575108e-05	0.468655400806003	1.12748053430708e-06
ms-34795	0.208616071430567	0.000265610597330714	0.800016142073132	4.86768913920682e-06
ms-34816	0.0584099999999162	0	0.498297373453776	0
ms-34847	0.114117424242608	0.000684891277837482	0.842844262267604	2.56783230268153e-07
ms-34870	0.079980000000447	0	0.83318567276001	0
ms-34876	0.0391800000000406	8.37359999994194e-06	0.419460498925411	6.3303763716556e-07
ms-34877	0.073440476190964	0.000107653698958438	0.790951592581613	3.63073630073391e-07
ms-34913	0.188323518519686	0.000420027635941484	0.795181817478604	2.91415670538783e-05
ms-34922	0.153899999996647	0.00343278809976427	0.678085883458455	5.72230065800011e-10
ms-35083	0.373079999998212	0	0.630486488342285	0
ms-3509	0.0751410000002012	0.000300353184001941	0.648053518931071	1.5457509208421e-09
ms-35133	0.339402777777933	0.00461715895047196	0.702847692701552	4.74778185709862e-08
ms-3519	0.295750000000569	0.00185454050928092	0.623096757464939	6.97165097282191e-06
ms-35192	0.254920810184911	0.00129547982395291	0.776499112447103	0.000289172533990091
ms-35255	0.0950969716017823	3.99561307478492e-05	0.761330699920654	3.56935516821155e-07
ms-35312	0.149564999999634	0	0.56912883122762	0
ms-35322	0.157119444444413	0.000562617445990618	0.728916687435574	2.72064097656554e-05
ms-35339	0.331560000000754	0	0.651791254679362	0
ms-35343	0.178179999991941	0	0.685320218404134	0
ms-35354	0.163285714290327	0.000177589498305229	0.651296956198556	5.52931601872486e-07
ms-35387	0.0670590000014752	0.000171058553956546	0.493935887018839	3.33401934666553e-07
ms-35395	0.0837472222246644	1.63413611610611e-06	0.68375031153361	6.63021637592465e-10
ms-35431	0.272301388889499	2.15730677558027e-05	0.670856846703423	2.23286563450006e-10
ms-35468	0.0116108630947392	1.40894052811121e-07	0.101704538814605	3.92232508476058e-07
ms-35495	0.0633541666708576	2.18793402180826e-06	0.632689555486043	3.7447181158641e-11
ms-35512	0.0671454545462673	6.76711337902845e-05	0.46367494987719	1.0256936436191e-06
ms-35529	0.197799999999503	0.00172006139998301	0.735915387118304	1.4632159905357e-07
ms-35571	0.125770833331626	2.31293404241376e-06	0.542356650034587	1.30603691811967e-08
ms-35584	0.608781666668132	2.71614693757159e-05	0.723902384440104	2.71207078286447e-06
ms-3564	0.0825312499999806	8.3267144095937e-06	0.590360562006632	8.72125269779595e-08
ms-35651	0.129718997495319	5.93541854362098e-05	0.695978429582384	1.1987235217178e-06
ms-35728	0.509040000000503	0.000733993649908029	0.677554806073507	1.12286364226418e-05
ms-35746	0.15771266666806	2.99112384355154e-05	0.629938252766927	1.04216680079438e-06
ms-35751	0.0751666666648816	2.00694444818266e-06	0.755879338582357	4.95529837078633e-07
ms-3580	0.181350000000559	0.00266707620009986	0.648217678070068	4.47038995911606e-07
ms-3584	0.0656700000017881	0	0.742214361826579	0
ms-35870	0.033524861111222	1.66643834271539e-05	0.322969059149424	1.12487758613348e-05
ms-359	0.0998999999798835	0	0.511760393778483	0
ms-36022	0.34331944444372	6.40293210179536e-05	0.699948893653022	5.90289570858543e-09
ms-36036	0.255739999998361	0.000337848800023151	0.597011089324951	2.37493392247694e-06
ms-36094	0.415843749997051	0.00938242133340402	0.713085571924845	4.78203389775449e-07
ms-36101	0.0519000000022352	0	0.728298743565877	3.53284633547446e-07
ms-36131	0.127799999999974	1.42883999998812e-05	0.421328941980998	3.0043395327084e-08
ms-36136	0.0605100000000166	1.00619999998565e-06	0.439049985673692	4.53568432414739e-08
ms-36174	0.0425925563911722	3.93656902731968e-06	0.444181601206462	3.23823567466934e-08
ms-36182	0.564119999997318	0	0.666218757629395	0
ms-36286	0.0465299999999843	0	0.641704718271891	0
ms-36319	0.56688194444416	0.00306783588922818	0.71221688941673	1.03117931492766e-05
ms-3633	0.0717750000000524	5.26702500139462e-06	0.392741998036702	2.17034767047153e-07
ms-36339	0.107021249998827	7.6122154710976e-05	0.750185509522756	1.99315559809884e-07
ms-36376	0.0715500000016764	0	0.591948827107747	0
ms-36390	0.15361305555562	0.000202369385416893	0.366805871327718	2.37056383411946e-08
ms-36406	0.0203670000000042	2.38557960001307e-05	0.450254662831624	1.36274076592399e-06
ms-36417	0.190471666666621	5.11513611028266e-06	0.414106130599976	3.00701685773674e-11
ms-36428	0.123300000001676	6.56100011406079e-07	0.584302266438802	5.21688434673706e-08
ms-36483	0.194759999999777	6.08399999825658e-05	0.638899405797323	1.23174146438032e-06
ms-36508	0.0580166666611719	0	0.509249528249105	0
ms-36512	0.0495781249987582	5.70765516222391e-06	0.658885916074117	3.29886143883098e-07
ms-36542	0.119500000000052	0.000203103587955297	0.683758550220066	1.05272657944547e-06
ms-36544	0.254587962963319	0.000559312928698324	0.798069724330196	0.000374338673705739
ms-36633	0.148019999999553	0	0.651081085205078	0
ms-36660	0.0696666666668736	9.96383102135345e-06	0.711791025267707	7.29737071779179e-07
ms-36717	0.335970000000671	0	0.88638703028361	0
ms-36749	0.227666309523596	0.000915400673310104	0.747498841512771	4.04116259955314e-05
ms-36755	0.0842019230769111	9.35519395154914e-06	0.155190149943034	8.45338207031278e-08
ms-3677	0.0833749999995841	1.71178385430439e-05	0.0779258410135905	1.24213577931995e-06
ms-36839	0.144976111109524	6.03470027834692e-05	0.347783287366231	5.59939650202068e-08
ms-36850	0.117317975773029	0.000164050189715433	0.397408644358317	0.000118173080207069
ms-36873	0.15153268740041	0.000862673075416513	0.722076112573797	6.43082695465254e-07
ms-36890	0.156791666666686	0	0.563986460367839	0
ms-36925	0.102356481480658	0.000119860768093049	0.621730583685416	5.07894103868578e-06
ms-36929	0.210531666668132	0	0.728137334187826	0
ms-36933	0.0811987500000329	5.47538335067539e-05	0.458298524220784	3.94377138945856e-07
ms-36941	0.118304999999906	2.20522500021783e-06	0.67893640200297	7.35190806406302e-07
ms-36999	0.0510104166678114	3.55515255255634e-05	0.313029487927755	5.90493999968384e-07
ms-37012	0.117739583334575	2.19847004855724e-05	0.783870657285055	8.69022234913556e-08
ms-37015	0.0163888888892769	9.56404318870618e-07	0.155857086181641	6.42885896485046e-07
ms-37101	0.283920000001788	0	0.805647214253744	0
ms-37106	0.0753335199090452	0.00012777036692323	0.531020906236437	7.54078568498672e-07
ms-37230	0.189764999999927	4.25675250001264e-05	0.524069309234619	6.0536755578749e-07
ms-37232	0.254781666668132	0	0.624326864878337	0
ms-3732	0.0516000000002096	0	0.635080814361572	0
ms-37320	0.116927083333333	0.000796556749094795	0.722825845082601	2.83108559213161e-07
ms-37372	0.0803699999999371	8.64404999919034e-06	0.510936816533407	1.17012233515732e-06
ms-37399	0.129397400644353	0.000196695097869649	0.65655719666254	9.16093827247794e-07
ms-37430	0.191639960317739	7.11132273968642e-06	0.703389644622803	5.05122241318163e-08
ms-37441	0.0404770833315949	1.93809008556712e-05	0.00429644319746229	4.37771555083117e-10
ms-37499	0.179459999999497	0	0.493817249933879	0
ms-37515	0.106187499999942	6.56640624980108e-06	0.476995348930359	3.22209380164551e-07
ms-37521	0.243225000003353	4.02590250085091e-05	0.801651000976562	2.24352131933658e-09
ms-37525	0.00912499999976717	0	0.407018661499023	0
ms-37570	0.0567899999999791	0	0.517386754353841	0
ms-37587	0.0338749999995343	7.18865740974864e-06	0.513536135355631	8.46147250504778e-07
ms-37599	0.0605812500001048	2.04132656255989e-06	0.524216294288635	6.00408611717285e-11
ms-37615	0.164268000007421	0.00125346333607729	0.473681735992432	5.97255988799976e-07
ms-37622	0.0775208521286646	8.19792795539164e-05	0.70266056060791	3.17247567080712e-07
ms-37651	0.0709786666663984	3.21326959899791e-05	0.597133572896322	3.82983556846734e-06
ms-37667	0.100102499996312	2.57271187674863e-05	0.459668835004171	3.45381969345406e-07
ms-37672	0.0857466666686814	0	0.715641657511393	0
ms-37714	0.0200833333331199	0	0.387536684672038	0
ms-37720	0.00583463541673458	1.74882676943374e-08	0.375516064961751	1.72427900434361e-10
ms-37752	0.179083333334226	0.000315062500001378	0.784724156061808	2.49431615644529e-05
ms-37852	0.330499999999302	0	0.730237430996365	0
ms-37870	0.131441773506057	0.000732145214249109	0.382149309174627	9.24338287617788e-06
ms-37916	0.0821847619057766	1.14629786830727e-05	0.672398302290175	4.69708594872395e-08
ms-37919	0.0613888888885008	1.45246913571969e-05	0.209594355689155	7.44882659147816e-06
ms-37927	0.0438622222221305	3.93543263390759e-05	0.444866842693753	6.9699437565277e-07
ms-3796	0.242010000005364	0	0.646639029184977	0
ms-37965	0.0830400000000664	2.07360000009054e-06	0.618944485982259	3.32897798216436e-09
ms-3797	0.222300000010058	0	0.703046957651774	0
ms-38061	0.100529999999329	0	0.807249069213867	0
ms-38081	0.0226822222227412	7.24133951966089e-07	0.641456312603421	1.28156504031757e-07
ms-38093	0.242339999997988	0.00029730420009302	0.578388584984673	6.32454553672216e-07
ms-38148	0.046980000001844	0	0.326615333557129	0
ms-38157	0.186899999996647	1.12895999834775e-05	0.700333913167318	7.73702090050916e-10
ms-38197	0.124974444443722	0.00127791577833474	0.84724145465427	1.63900699141026e-05
ms-38210	0.0414791666669771	0	0.789723555246989	0
ms-3826	0.116235000000335	4.55625002263127e-07	0.726545731226603	1.75411843075637e-09
ms-38347	0.0384075000004086	2.98231875080482e-06	0.342477043469747	5.85926782845386e-07
ms-38368	0.127041666667598	0	0.624266147613525	0
ms-38426	0.3110014285698	0.00454357432631216	0.682423591613769	3.51414316341233e-07
ms-3843	0.137504842104478	0.00116070634688728	0.714441156387329	1.61379730570848e-06
ms-38436	0.054845416666804	2.32471574641431e-05	0.409850160280863	4.23580955397386e-07
ms-38441	0.108723888876434	6.72047876326119e-05	0.657489405737983	2.92177418610657e-09
ms-38449	0.0952187499976086	0.00780483546677182	0.284920374552409	0.0277462017462729
ms-38464	0.122989130434766	0.000200113861367794	0.687615152718364	0.000287792738123432
ms-38466	0.193380000001285	0.00140949337507644	0.723253687222799	0.000980542739460096
ms-38477	0.0738300000010058	2.5327800005854e-05	0.561212274763319	8.85400503434937e-06
ms-38502	0.254658333336314	0.0035501366249682	0.660530948638916	4.56253433690629e-08
ms-38527	0.162089999997988	0	0.677929083506266	0
ms-38539	0.213088333332601	5.5696000103742e-06	0.609308481216431	2.07145060610547e-08
ms-38627	0.0909765625062088	2.99292738300347e-05	0.60514168938001	1.69030117211665e-07
ms-38676	0.0840149999996647	0	0.652619361877441	0
ms-38706	0.0302538888888278	0	0.206364711125692	0
ms-38738	0.0792395833333406	1.3933485243203e-05	0.147987008094788	2.76011915742751e-07
ms-38765	0.105561428574845	5.65760203094279e-06	0.732627312342326	1.48488203421948e-06
ms-38781	0.0155366666665816	1.32688458033309e-06	0.291895647843679	1.89324111943279e-11
ms-38791	0.176980333331026	0.00163080169969338	0.519241587320963	2.05829871078501e-05
ms-3880	0.109844621971072	5.58928536937301e-05	0.706072235107422	7.03511593908703e-08
ms-38823	0.0347400000001362	2.48062499636962e-08	0.726871808369954	3.62888954441587e-08
ms-3885	0.285213809519119	0.000597328035109197	0.733692350841704	1.30912347451739e-07
ms-38912	0.0855795833334269	0.000426058457127965	0.624003843024925	8.1124781258881e-07
ms-38949	0.168899999999441	0.000270273600044095	0.80314024289449	4.76954811448552e-09
ms-39019	0.436729166664494	0.00826205251696606	0.813095410664876	2.13832309883448e-08
ms-39024	0.0499949999999371	1.70302499975388e-06	0.63215700785319	2.52637417165029e-12
ms-39026	0.0969566666666724	0	0.0749025344848633	0
ms-39030	0.029967083333196	8.43054685777723e-07	0.389362812042236	1.08468292283861e-06
ms-39105	0.0582133333348902	0	0.421442031860352	0
ms-39133	0.0681749999995809	0	0.539102872212728	0
ms-39148	0.0452986111107748	1.11893325593185e-05	0.780636787414551	0.000115269033964675
ms-39191	0.0710046296295736	0.000187780264068884	0.616453206097638	3.67695945682556e-07
ms-39193	0.266843888889377	0.00093623643784577	0.750743495093452	3.13678547060339e-09
ms-39226	0.0693741666683151	3.9831664811861e-05	0.613372511333889	1.95753085072182e-09
ms-39269	0.0994627290460555	1.59182430786532e-05	0.592969871702648	8.7852623961178e-08
ms-39291	0.0882499999997284	4.55625000062864e-05	0.697028954823812	1.02372951005236e-07
ms-39298	0.0538288331941391	2.0804905945536e-07	0.413918495178223	4.65042376163193e-07
ms-39304	0.0140125000000286	0	0.355944712956746	0
ms-39307	0.0518642481203625	4.89003270868303e-06	0.438114126523336	6.777793733666e-08
ms-39522	0.0541875000053551	0.000134656683907097	0.636568546295166	0.000158154374149592
ms-3953	0.0580654761911045	0	0.454052209854126	0
ms-39615	0.139754974811945	9.31367388602135e-05	0.668131524866277	3.33331119408828e-07
ms-39644	0.243450000006706	0	0.649054368336995	0
ms-39661	0.193680000004359	0	0.490413824717204	0
ms-39706	0.255005952379378	0.00544145600403938	0.703731604984829	1.46680388639258e-05
ms-39732	0.260878333333322	0	0.582671324412028	0
ms-39758	0.0808371428559933	6.93398203996503e-05	0.528563862755185	1.15487797269197e-06
ms-39776	0.580420185181795	0.00608562553232315	0.710363070170085	3.53075205858648e-05
ms-39919	0.0660416666670547	1.26562500017461e-06	0.635792811711629	2.55170107266167e-10
ms-39923	0.176800925925689	0.000695602308230364	0.796169024926645	4.24213311361798e-05
ms-39934	0.0348333333327901	0	0.638474464416504	0
ms-40034	0.122766666668467	6.49670833096332e-05	0.637476221720378	1.69099092858636e-05
ms-4007	0.101897142857047	5.19569632637997e-05	0.455372469765799	5.86474046952924e-08
ms-40082	0.0305488888883394	0	0.396589438120524	0
ms-40095	0.232706362781752	0.044668772720214	0.807816008726756	6.11056782654871e-07
ms-40109	0.0321525000000838	3.32150626191529e-06	0.486334323883057	1.33645193675836e-11
ms-40123	0.0849582706767071	4.10189529478244e-06	0.586526844236586	7.85142113716261e-07
ms-40160	0.0245925925922132	2.8052126070477e-07	0.561007340749105	1.05735496078706e-09
ms-4020	0.137371666666392	2.7161469447308e-05	0.684685230255127	6.71232353648219e-10
ms-40220	0.436115454544906	0.0075036148063885	0.692254369909113	1.38336255478577e-06
ms-40233	0.191205000001006	0.000102515625	0.696655670801799	9.35446248857417e-09
ms-40242	0.128249999997905	5.99076000142727e-05	0.624182303746541	5.07166589613917e-07
ms-40269	0.141496794871413	0.000526474749341036	0.79251608481774	4.96051323856201e-07
ms-40307	0.140546875000291	0.000346797932937033	0.684401055177053	2.09788750716987e-06
ms-40316	0.0436949999998324	2.45025001493653e-07	0.348157246907552	8.56920248932291e-07
ms-40363	0.0365000000000388	1.27581018528514e-05	0.752722210354275	1.4812142771804e-06
ms-40406	0.178229166666667	0.000103581506279826	0.458060741424561	3.35276126861572e-08
ms-40493	0.0998819444483767	2.78606288373257e-05	0.812874741024441	6.83928235811877e-07
ms-40509	0.317550000000279	0.000770149799985746	0.487823459837172	1.274556330984e-08
ms-4052	0.10174999999969	0	0.588390986124674	0
ms-4057	0.162263888888992	8.66580825659855e-05	0.558252255121867	1.20001312064217e-07
ms-40581	0.0504941666656135	2.96126735874721e-06	0.405208985010783	5.73257851657305e-07
ms-40608	0.479909999999218	0.0069328458000711	0.75115007824368	2.5524341983755e-07
ms-40650	0.260665406378525	0.00305259416687259	0.710493167241414	1.02287048463718e-05
ms-40678	0.192809999998659	4.29169499897707e-05	0.757588333553738	3.19425168280217e-07
ms-40684	0.0213124999999612	2.29600694407258e-07	0.423036495844523	4.96939378535899e-08
ms-40699	0.0369166666680636	1.46006944481956e-06	0.550263007481893	1.13063840166825e-07
ms-40707	0.0456922222220391	6.20563456805334e-06	0.624830563863118	6.71619798393062e-07
ms-40721	0.0137222222223095	3.99691358050563e-07	0.0690142222222222	2.58607009876542e-06
ms-40738	0.140245714290068	2.11074612173504e-05	0.626120646794637	1.54691469510449e-08
ms-40787	0.0300000000000485	0	0.308334006197626	0
ms-40803	0.117579999999609	1.0418599996151e-05	0.611951139238146	3.11304723782313e-08
ms-40814	0.121580512154469	9.98165757598823e-05	0.0947669832794755	5.72966384595279e-07
ms-40848	0.144911674440183	0.000550863309887283	0.814719372325473	2.02334007484397e-06
ms-40861	0.264024999996337	0.00240770133632681	0.688038984934489	4.4286732898205e-08
ms-40890	0.121704142856898	0.000104147026894516	0.704747751024034	2.94081968559676e-07
ms-40897	0.0185833333331781	6.94444444121066e-07	0.422605355580648	2.68492941460151e-09
ms-40939	0.154379999999556	0.00125765639994543	0.668453868230184	5.91061315614951e-05
ms-4095	0.149519999999553	9.36359999179238e-06	0.663385152816772	3.10277155474817e-07
ms-40955	0.051625	0	0.593124707539876	0
ms-41032	0.421912500001956	0.00343923969356467	0.762703975041707	5.54127994847572e-07
ms-41049	0.100444444444535	5.34153163680963e-06	0.698254876666599	2.55024433724365e-08
ms-41106	0.209880000000063	0	0.416475931803385	0
ms-41118	0.121139999991283	0	0.620117505391439	0
ms-41179	0.138648357002744	0.000254605753815306	0.663792133331299	1.64301801911881e-06
ms-41188	0.0924391186299376	2.06175530922662e-06	0.0818708737691244	1.55681492388896e-06
ms-41273	0.0869828571427525	1.69954189917444e-05	0.530086676279704	1.08238921148729e-06
ms-41309	0.1254375	0.000190233056250289	0.567396481831868	0.000595736047317687
ms-41320	0.0465299999993295	5.184000009656e-07	0.478854656219482	1.8828814063454e-09
ms-41327	0.0906240000000321	3.85099162230397e-05	0.607903544108073	2.32962783128598e-08
ms-41365	0.101083333332402	9.96296296179453e-06	0.788428280088637	6.39746812715695e-07
ms-41453	0.0920984848484019	0.000293162333560657	0.66635951128873	1.48971933791455e-06
ms-41465	0.0846000000002096	8.099999826495e-09	0.522478103637695	3.92184220900709e-09
ms-41468	0.397944444443824	0	0.734487816139504	0
ms-41480	0.0757166666639193	1.78788027917181e-05	0.436224619547526	1.33645193677256e-09
ms-41565	0.0621599999999817	4.35600000001729e-05	0.443561633427938	1.12311369093732e-06
ms-41570	0.136558766032135	3.00668310739501e-05	0.543987975401037	0.00175091410254377
ms-41598	0.0757799999993295	0	0.716302712758382	0
ms-41621	0.119902500000084	5.41328062506167e-05	0.478946050008138	5.20726138751613e-09
ms-41744	0.329921666664796	0.00143076139093981	0.697050359514025	4.14379666588871e-06
ms-41763	0.280061999999732	0.000538908065987459	0.855500666300456	0.000326610637283819
ms-41778	0.292508888889622	0.000259723426511174	0.434846295250787	2.91124594280763e-08
ms-41825	0.0279599999999627	2.8079999985248e-07	0.403631369272868	4.09055212879118e-07
ms-41850	0.0520929487179577	0.000239838849855796	0.6697716040489	1.23357312059805e-07
ms-41906	0.284083333332092	0	0.641565322875977	0
ms-41949	0.0447098522823896	8.14615564401674e-05	0.232810981345899	1.80769147495381e-07
ms-41973	0.109709999978542	0	0.95978848139445	0
ms-42	0.0710851666664743	3.70233358327281e-06	0.442554076512655	4.60303930241135e-07
ms-42006	0.328747499994468	0.000321574556304111	0.620196024576823	3.85703404188252e-06
ms-42017	0.0159427083333867	3.93356662362046e-06	0.541537920633952	3.56875002833263e-07
ms-42019	0.0934166666666666	4.75523939119931e-05	0.529522864023844	3.1987478400373e-08
ms-42022	0.0182916666667249	0	0.56071925163269	0
ms-42082	0.109100833339927	1.08515340857003e-05	0.4640105565389	5.59739646632806e-07
ms-42118	0.160416666666667	0.00293101929019068	0.697876930236816	5.04340682204553e-07
ms-42127	0.0984857142876301	0	0.791905919710795	0
ms-42197	0.0543958333333042	0	0.67985479036967	0
ms-42222	0.16417838541652	0.000267555493868243	0.402921206177676	0.000456201369316355
ms-42268	0.0274374999998448	1.04210069539517e-06	0.364226738611857	6.19024831394199e-11
ms-42311	0.1258870247042	1.95173345380078e-05	0.473440488179525	4.24993267809022e-07
ms-42327	0.113812499998797	4.58441840146406e-05	0.677330573399862	1.57690971036573e-06
ms-42362	0.0552599999998638	7.28999999943436e-08	0.458440701166789	2.46716227694571e-09
ms-42367	0.0835243441938338	0.000104708989306435	0.724978446960449	5.62494701648806e-06
ms-4241	0.183332842105034	0.000132629091264331	0.695911916097005	0.000310554607044145
ms-42427	0.376516666663811	0.000553623333097886	0.915339867273966	3.6076865954885e-07
ms-42473	0.0653849999886006	5.85224986662718e-07	0.601704041163127	1.63633886687672e-09
ms-4250	0.171405000016093	1.39502249398916e-05	0.640712420145671	2.69152224063873e-07
ms-42505	0.074618055555557	0.00392526558366401	0.268558921142857	0.00866137573584348
ms-42518	0.143293518517908	0.00058994736940341	0.857843063495777	3.57556554411736e-07
ms-4252	0.0575000000011642	0	0.503930568695068	0
ms-42546	0.0918487969925601	2.07482871049414e-05	0.51928260591295	1.70880080806895e-07
ms-42553	0.362266111122651	0.000222425267379829	0.716655943128798	9.88338195069739e-06
ms-42557	0.305324999999109	0.00256289062507956	0.931190252304077	3.25329595954061e-07
ms-42574	0.210779999999329	0	0.612085183461507	0
ms-42643	0.153203333352382	0	0.731999715169271	0
ms-42672	0.0890850000008941	4.02756749806076e-05	0.563865661621094	6.99416141792896e-07
ms-42732	0.147644999999902	0.000506671200000345	0.61106997066074	6.35540132345395e-08
ms-42758	0.143079999994487	0.00012144080000518	0.637913544972738	9.90298303804593e-07
ms-42768	0.0465299999993295	1.38725999931503e-05	0.193383004930284	6.00018115675754e-07
ms-42772	0.132338141025498	0.000665092892236978	0.896294618264223	0.000177176189487747
ms-42860	0.164985000000335	3.62614499974276e-05	0.63368018468221	4.6136616489359e-07
ms-42862	0.0857708333334206	5.55490451375226e-05	0.580159068107605	1.66062916504367e-08
ms-42921	0.158079772726407	0.000229352549588179	0.600940010764382	5.39582808491572e-07
ms-42926	0.0552439999998702	3.4979130247723e-05	0.545408789316813	1.14847035648485e-07
ms-42949	0.0559583333320916	2.20289351791661e-05	0.594185458289252	5.90457440000763e-07
ms-42968	0.0529388749646373	0.000101447767479156	0.583825217352973	1.00063522197919e-07
ms-4298	0.244199999998324	5.71536000219669e-05	0.587049086888631	3.12139213241805e-09
ms-43000	0.0971249999997478	0	0.0507826010386149	0
ms-43017	0.141559999998659	9.18128000874936e-05	0.638232443067763	1.31674972708641e-07
ms-43056	0.0984557291672293	0.00308681905801094	0.53087834517161	0.00398985037384294
ms-43076	0.151625000002484	0	0.774742762247721	0
ms-431	0.14145833333799	0	0.693863391876221	0
ms-4311	0.228906249984478	0.000778758789443683	0.809673468271891	3.94876382061863e-07
ms-43120	0.082041666667404	0.000129701822937612	0.723739902178447	0.00093237159312941
ms-43121	0.0572399999988265	0	0.424421946207682	0
ms-43157	0.315226313831951	0.00103361786593085	0.61122486491998	0.00169262456730338
ms-43175	0.137880000002682	0.000172659599991189	0.632918834686279	6.90772367306636e-07
ms-43245	0.150089444441514	0	0.664098501205444	0
ms-43266	0.244440833332594	0.000198758907791172	0.77584703763326	1.83954012928074e-06
ms-4339	0.0244431818182365	1.26936624804125e-05	0.343271717880711	0.000109068537147279
ms-43399	0.0732916666666925	2.12604166675835e-05	0.0863575405544705	9.27194619573221e-07
ms-4343	0.0797099999994971	5.06250000000001e-06	0.75616184870402	8.26300215016528e-07
ms-4346	0.154822500005364	5.61375561897109e-05	0.665090004603068	7.8057186354073e-07
ms-43483	0.125097222220049	4.81054205622806e-05	0.815883265601264	4.39124359678452e-07
ms-43509	0.134321071428069	0.000544326253344136	0.820860522133964	9.80471385654732e-06
ms-43526	0.151166666665813	0	0.614257335662842	0
ms-43531	0.0976848148151077	0.000438748557522019	0.607128544459267	0.00325642916715676
ms-43566	0.114990000000224	1.149210001667e-05	0.628267844518026	1.34226891330333e-09
ms-43578	0.0631440000000293	1.35159839999389e-05	0.642085202534994	6.17821206105873e-08
ms-43655	0.118250000001475	0	0.832732359568278	0
ms-4368	0.0329744444446276	0	0.597559452056885	0
ms-43724	0.289349999999162	0.000147622500020368	0.628372112909953	2.58943303934839e-07
ms-4379	0.061541666672565	0	0.746680895487467	0
ms-43791	0.0503958333336195	9.66944444557006e-07	0.0771065553029378	6.1206271261147e-08
ms-43831	0.164102461018004	0.00101421499563226	0.676123883989122	3.06798034373825e-07
ms-43858	0.309120000002285	0.000324704000179231	0.789710733625624	3.81906200929745e-08
ms-43897	0.186603749996983	0.000130912073511663	0.65795107682546	1.74909568310473e-09
ms-43961	0.148427142855608	0.000264498816601098	0.582455203646705	6.37009635405627e-08
ms-44023	0.0634500000025146	0	0.753602345784505	0
ms-44101	0.103632000000402	9.07090560443971e-05	0.56677033106486	7.85081889868794e-10
ms-44130	0.0648225000011735	0.000103025418743052	0.655670166015625	3.95169422517938e-07
ms-44144	0.392309999998659	0.000239630400705849	0.709718465805054	4.67452543438766e-07
ms-44157	0.028879092261507	1.52529384112809e-05	0.623374809821447	1.8268453120623e-08
ms-44160	0.0625707291665579	3.46940799797181e-05	0.869325697422028	4.21172071046226e-08
ms-44176	0.092933333334513	0.000206851111073167	0.596523984273275	5.77732100484529e-07
ms-44266	0.0238541666651145	0	0.526236772537231	0
ms-44273	0.114555676693599	2.82239489692065e-05	0.62286905447642	2.75891980865845e-08
ms-44283	0.103740000000224	3.12250715781012e-23	0.629268566767375	2.39895453230709e-07
ms-443	0.103379999999976	0.000337528800000012	0.556982358296712	1.13451901766139e-07
ms-44319	0.254736296296051	0.000821802968732957	0.650243176354302	1.52415355072952e-05
ms-44326	0.156677777777167	0.000391952004943107	0.681076924006144	2.12208419725357e-08
ms-4433	0.303279999993742	8.67488000416278e-05	0.847982936435276	3.09699165416215e-06
ms-44346	0.231804444440537	0	0.775926113128662	0
